Eviction ID,Address,City,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,data_as_of,data_loaded_at
M222060,500 Block Of Ofarrell Street,San Francisco,2022,94102,11/22/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.785631782, -122.413782611)",POINT (-122.413782611 37.785631782),4/11/2026 0:00,4/11/2026 5:22
M222139,2900 Block Of Fillmore Street,San Francisco,2022,94123,11/28/2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,Marina,"    (37.796632337, -122.435327433)",POINT (-122.435327433 37.796632337),4/11/2026 0:00,4/11/2026 5:22
M222114,2700 Block Of San Bruno Avenue,San Francisco,2022,94134,11/28/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Portola,"    (37.727016836, -122.403413374)",POINT (-122.403413374 37.727016836),4/11/2026 0:00,4/11/2026 5:22
M222113,1200 Block Of Mission Street,San Francisco,2022,94103,11/28/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.776508038, -122.414457763)",POINT (-122.414457763 37.776508038),4/11/2026 0:00,4/11/2026 5:22
M222116,0 Block Of Turk Street,San Francisco,2022,94102,11/29/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),4/11/2026 0:00,4/11/2026 5:22
M222118,700 Block Of Santiago Street,San Francisco,2022,94116,11/29/2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.744996217, -122.475267385)",POINT (-122.475267385 37.744996217),4/11/2026 0:00,4/11/2026 5:22
M222117,700 Block Of Santiago Street,San Francisco,2022,94116,11/29/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.744996217, -122.475267385)",POINT (-122.475267385 37.744996217),4/11/2026 0:00,4/11/2026 5:22
M222115,0 Block Of Turk Street,San Francisco,2022,94102,11/29/2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),4/11/2026 0:00,4/11/2026 5:22
M222120,2300 Block Of Powell Street,San Francisco,2022,94133,11/30/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,North Beach,"    (37.806282688, -122.412114085)",POINT (-122.412114085 37.806282688),4/11/2026 0:00,4/11/2026 5:22
M222122,1500 Block Of Chestnut Street,San Francisco,2022,94123,11/30/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Marina,"    (37.801704177, -122.428833527)",POINT (-122.428833527 37.801704177),4/11/2026 0:00,4/11/2026 5:22
M222125,400 Block Of Buchanan Street,San Francisco,2022,94102,12/1/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.773679765, -122.427472954)",POINT (-122.427472954 37.773679765),4/11/2026 0:00,4/11/2026 5:22
M222123,400 Block Of Buchanan Street,San Francisco,2022,94102,12/1/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.773679765, -122.427472954)",POINT (-122.427472954 37.773679765),4/11/2026 0:00,4/11/2026 5:22
M222124,400 Block Of Buchanan Street,San Francisco,2022,94102,12/1/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.773679765, -122.427472954)",POINT (-122.427472954 37.773679765),4/11/2026 0:00,4/11/2026 5:22
M222127,1000 Block Of Sutter Street,San Francisco,2022,94109,12/2/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.788017878, -122.41763497)",POINT (-122.41763497 37.788017878),4/11/2026 0:00,4/11/2026 5:22
M222126,0 Block Of Turk Street,San Francisco,2022,94102,12/2/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),4/11/2026 0:00,4/11/2026 5:22
M222128,400 Block Of 31st Avenue,San Francisco,2022,94121,12/5/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Outer Richmond,"    (37.780763699, -122.49116385)",POINT (-122.49116385 37.780763699),4/11/2026 0:00,4/11/2026 5:22
M222131,0 Block Of Geary Street,San Francisco,2022,94108,12/5/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Financial District/South Beach,"    (37.787918527, -122.404277568)",POINT (-122.404277568 37.787918527),4/11/2026 0:00,4/11/2026 5:22
M222130,1200 Block Of 20th Avenue,San Francisco,2022,94122,12/5/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.764460043, -122.478188743)",POINT (-122.478188743 37.764460043),4/11/2026 0:00,4/11/2026 5:22
M222129,1500 Block Of Jones Street,San Francisco,2022,94109,12/5/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.795441441, -122.414847199)",POINT (-122.414847199 37.795441441),4/11/2026 0:00,4/11/2026 5:22
M222135,200 Block Of Ellis Street,San Francisco,2022,94102,12/6/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.785124522, -122.410307742)",POINT (-122.410307742 37.785124522),4/11/2026 0:00,4/11/2026 5:22
M222133,2100 Block Of 15th Avenue,San Francisco,2022,94116,12/6/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,7,West of Twin Peaks,"    (37.747900593, -122.471753458)",POINT (-122.471753458 37.747900593),4/11/2026 0:00,4/11/2026 5:22
M222134,2700 Block Of 16th Street,San Francisco,2022,94103,12/6/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.76532636, -122.414201572)",POINT (-122.414201572 37.76532636),4/11/2026 0:00,4/11/2026 5:22
M222136,700 Block Of Santiago Street,San Francisco,2022,94116,12/8/2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.744996217, -122.475267385)",POINT (-122.475267385 37.744996217),4/11/2026 0:00,4/11/2026 5:22
M222142,1800 Block Of 42nd Avenue,San Francisco,2022,94122,12/12/2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.752223065, -122.500983633)",POINT (-122.500983633 37.752223065),4/11/2026 0:00,4/11/2026 5:22
M220845,1200 Block Of 22nd Avenue,San Francisco,2022,94122,12/12/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.76436624, -122.480333891)",POINT (-122.480333891 37.76436624),4/11/2026 0:00,4/11/2026 5:22
M222138,400 Block Of Eddy Street,San Francisco,2022,94102,12/12/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783565477, -122.415051135)",POINT (-122.415051135 37.783565477),4/11/2026 0:00,4/11/2026 5:22
M222137,300 Block Of Bartlett Street,San Francisco,2022,94110,12/12/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.751367722, -122.419547489)",POINT (-122.419547489 37.751367722),4/11/2026 0:00,4/11/2026 5:22
M221308,1600 Block Of Market Street,San Francisco,2022,94103,12/13/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission,"    (37.772694134, -122.42218914)",POINT (-122.42218914 37.772694134),4/11/2026 0:00,4/11/2026 5:22
M221306,400 Block Of China Basin Street,San Francisco,2022,94158,12/13/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.772134835, -122.388253013)",POINT (-122.388253013 37.772134835),4/11/2026 0:00,4/11/2026 5:22
M221307,500 Block Of Larkin Street,San Francisco,2022,94102,12/13/2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.782853685, -122.417365507)",POINT (-122.417365507 37.782853685),4/11/2026 0:00,4/11/2026 5:22
M220700,4400 Block Of Cabrillo Street,San Francisco,2022,94121,12/14/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Outer Richmond,"    (37.77337681, -122.506280176)",POINT (-122.506280176 37.77337681),4/11/2026 0:00,4/11/2026 5:22
M220807,2300 Block Of Mission Street,San Francisco,2022,94110,12/15/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.759438123, -122.419060338)",POINT (-122.419060338 37.759438123),4/11/2026 0:00,4/11/2026 5:22
M220730,400 Block Of Harrison Street,San Francisco,2022,94105,12/15/2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.786377576, -122.392446006)",POINT (-122.392446006 37.786377576),4/11/2026 0:00,4/11/2026 5:22
M220817,400 Block Of Harrison Street,San Francisco,2022,94105,12/19/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6,Financial District/South Beach,"    (37.786377576, -122.392446006)",POINT (-122.392446006 37.786377576),4/11/2026 0:00,4/11/2026 5:22
M220917,0 Block Of Turk Street,San Francisco,2022,94102,12/20/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),4/11/2026 0:00,4/11/2026 5:22
M220918,5500 Block Of Mission Street,San Francisco,2022,94112,12/20/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,Excelsior,"    (37.712008776, -122.44530739)",POINT (-122.44530739 37.712008776),4/11/2026 0:00,4/11/2026 5:22
M221025,0 Block Of Turk Street,San Francisco,2022,94102,12/21/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),4/11/2026 0:00,4/11/2026 5:22
M221024,400 Block Of Eddy Street,San Francisco,2022,94109,12/21/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783673953, -122.415072979)",POINT (-122.415072979 37.783673953),4/11/2026 0:00,4/11/2026 5:22
M221023,400 Block Of Eddy Street,San Francisco,2022,94109,12/21/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783673953, -122.415072979)",POINT (-122.415072979 37.783673953),4/11/2026 0:00,4/11/2026 5:22
M221156,500 Block Of Taraval Street,San Francisco,2022,94116,12/22/2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.743160504, -122.47191416)",POINT (-122.47191416 37.743160504),4/11/2026 0:00,4/11/2026 5:22
M221155,2000 Block Of 44th Avenue,San Francisco,2022,94116,12/22/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.748399149, -122.502868009)",POINT (-122.502868009 37.748399149),4/11/2026 0:00,4/11/2026 5:22
M220927,800 Block Of Geary Street,San Francisco,2022,94109,12/22/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Tenderloin,"    (37.786259862, -122.4172796)",POINT (-122.4172796 37.786259862),4/11/2026 0:00,4/11/2026 5:22
M221154,2000 Block Of 03rd Street,San Francisco,2022,94107,12/22/2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Potrero Hill,"    (37.76368768, -122.388662851)",POINT (-122.388662851 37.76368768),4/11/2026 0:00,4/11/2026 5:22
M222201,100 Block Of Girard Street,San Francisco,2022,94134,12/22/2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9,Portola,"    (37.730393305, -122.405771886)",POINT (-122.405771886 37.730393305),4/11/2026 0:00,4/11/2026 5:22
M221222,2000 Block Of 03rd Street,San Francisco,2022,94107,12/23/2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Potrero Hill,"    (37.76368768, -122.388662851)",POINT (-122.388662851 37.76368768),4/11/2026 0:00,4/11/2026 5:22
M221207,2500 Block Of Folsom Street,San Francisco,2022,94110,12/23/2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.756494368, -122.414533514)",POINT (-122.414533514 37.756494368),4/11/2026 0:00,4/11/2026 5:22
M221318,200 Block Of Talbert Street,San Francisco,2022,94134,12/28/2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Visitacion Valley,"    (37.70880953, -122.40718308)",POINT (-122.40718308 37.70880953),4/11/2026 0:00,4/11/2026 5:22
M221620,900 Block Of Cayuga Avenue,San Francisco,2022,94112,12/29/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,11,Outer Mission,"    (37.722376827, -122.439495401)",POINT (-122.439495401 37.722376827),4/11/2026 0:00,4/11/2026 5:22
M221621,1000 Block Of Masonic Avenue,San Francisco,2022,94117,12/29/2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5,Haight Ashbury,"    (37.771602834, -122.445694367)",POINT (-122.445694367 37.771602834),4/11/2026 0:00,4/11/2026 5:22
M230002,1000 Block Of Vicente Street,San Francisco,2023,94116,1/3/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.739261474, -122.478112966)",POINT (-122.478112966 37.739261474),4/11/2026 0:00,4/11/2026 5:22
M230001,1000 Block Of Vicente Street,San Francisco,2023,94116,1/3/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.739261474, -122.478112966)",POINT (-122.478112966 37.739261474),4/11/2026 0:00,4/11/2026 5:22
M230004,500 Block Of Octavia Street,San Francisco,2023,94102,1/4/2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.776860577, -122.424731137)",POINT (-122.424731137 37.776860577),4/11/2026 0:00,4/11/2026 5:22
M230003,2900 Block Of California Street,San Francisco,2023,94115,1/4/2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Pacific Heights,"    (37.787805634, -122.442942313)",POINT (-122.442942313 37.787805634),4/11/2026 0:00,4/11/2026 5:22
M230005,0 Block Of Dolores Street,San Francisco,2023,94103,1/5/2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Castro/Upper Market,"    (37.768433076, -122.426904152)",POINT (-122.426904152 37.768433076),4/11/2026 0:00,4/11/2026 5:22
M230006,0 Block Of Juanita Way,San Francisco,2023,94127,1/6/2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.743683572, -122.453101672)",POINT (-122.453101672 37.743683572),4/11/2026 0:00,4/11/2026 5:22
M230007,1000 Block Of South Van Ness Avenue,San Francisco,2023,94110,1/6/2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.756371622, -122.416574134)",POINT (-122.416574134 37.756371622),4/11/2026 0:00,4/11/2026 5:22
M230008,700 Block Of Ellis Street,San Francisco,2023,94109,1/6/2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.784186692, -122.418546199)",POINT (-122.418546199 37.784186692),4/11/2026 0:00,4/11/2026 5:22
M230016,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230060,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230062,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230051,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230053,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230048,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230059,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230058,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230047,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230057,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230012,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230055,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230049,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230063,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230075,1600 Block Of Beach Street,San Francisco,2023,94123,1/9/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Marina,"    (37.804690063, -122.436306847)",POINT (-122.436306847 37.804690063),4/11/2026 0:00,4/11/2026 5:22
M230009,400 Block Of Eddy Street,San Francisco,2023,94102,1/9/2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783565477, -122.415051135)",POINT (-122.415051135 37.783565477),4/11/2026 0:00,4/11/2026 5:22
M230010,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230050,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230052,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230054,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230043,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230014,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230045,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230041,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230076,1600 Block Of Beach Street,San Francisco,2023,94123,1/9/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Marina,"    (37.804690063, -122.436306847)",POINT (-122.436306847 37.804690063),4/11/2026 0:00,4/11/2026 5:22
M230018,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230044,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230056,200 Block Of Fremont Street,San Francisco,2023,94105,1/9/2023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.78832457, -122.393911345)",POINT (-122.393911345 37.78832457),4/11/2026 0:00,4/11/2026 5:22
M230065,0 Block Of Mason Street,San Francisco,2023,94102,1/10/2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Tenderloin,"    (37.783818168, -122.409131954)",POINT (-122.409131954 37.783818168),4/11/2026 0:00,4/11/2026 5:22
M230064,400 Block Of Eddy Street,San Francisco,2023,94109,1/11/2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783565477, -122.415051135)",POINT (-122.415051135 37.783565477),4/11/2026 0:00,4/11/2026 5:22
M230066,100 Block Of Julian Avenue,San Francisco,2023,94103,1/12/2023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.765783895, -122.421047941)",POINT (-122.421047941 37.765783895),4/11/2026 0:00,4/11/2026 5:22
M230067,0 Block Of Turk Street,San Francisco,2023,94102,1/12/2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),4/11/2026 0:00,4/11/2026 5:22
M230077,900 Block Of Divisadero Street,San Francisco,2023,94115,1/13/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Western Addition,"    (37.778277757, -122.438339177)",POINT (-122.438339177 37.778277757),4/11/2026 0:00,4/11/2026 5:22
M230079,0 Block Of South Park Street,San Francisco,2023,94107,1/13/2023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.782051997, -122.393734352)",POINT (-122.393734352 37.782051997),4/11/2026 0:00,4/11/2026 5:22
M230078,700 Block Of 20th Avenue,San Francisco,2023,94121,1/13/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Outer Richmond,"    (37.773744692, -122.478973408)",POINT (-122.478973408 37.773744692),4/11/2026 0:00,4/11/2026 5:22
M230083,200 Block Of 07th Street,San Francisco,2023,94103,1/18/2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.777400365, -122.4085655)",POINT (-122.4085655 37.777400365),4/11/2026 0:00,4/11/2026 5:22
M230081,1500 Block Of Great Highway,San Francisco,2023,94122,1/18/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.757487708, -122.508938005)",POINT (-122.508938005 37.757487708),4/11/2026 0:00,4/11/2026 5:22
M230080,0 Block Of Turk Street,San Francisco,2023,94102,1/18/2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783388956, -122.409832446)",POINT (-122.409832446 37.783388956),4/11/2026 0:00,4/11/2026 5:22
M230082,1100 Block Of Market Street,San Francisco,2023,94103,1/18/2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.779530959, -122.413542707)",POINT (-122.413542707 37.779530959),4/11/2026 0:00,4/11/2026 5:22
M230084,500 Block Of Guerrero Street,San Francisco,2023,94110,1/19/2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Mission,"    (37.761937485, -122.42395573)",POINT (-122.42395573 37.761937485),4/11/2026 0:00,4/11/2026 5:22
